User Id,Job ID,Score
2,607648,0.0
2,604339,0.0
2,578871,0.0
2,602540,0.0
2,598543,0.0
2,590901,0.0
2,595583,0.0
2,590828,0.0
2,591792,0.0
2,604191,0.0
2,564037,0.0
2,593642,0.0
2,590753,0.0
2,524852,0.0
2,547028,0.0
2,522062,0.0
2,598098,0.0
2,571607,0.0
2,613763,0.0
2,590759,0.0
2,604989,0.0
2,599769,0.0
2,599044,0.0
2,545805,0.0
2,602331,0.0
2,585346,0.0
2,568464,0.0
2,573623,0.0
2,598577,0.0
2,590193,0.0
2,609611,0.0
2,614074,0.0
2,614218,0.0
2,588499,0.0
2,583086,0.0
2,615686,0.0
2,605064,0.0
2,596266,0.0
2,605038,0.0
2,609989,0.0
2,590719,0.0
2,609148,0.0
2,602946,0.0
2,519102,0.0
2,583807,0.0
2,558349,0.0
2,597590,0.0
2,604994,0.0
2,611326,0.0
2,611690,0.0
2,585795,0.0
2,570682,0.0
2,546011,0.0
2,588006,0.0
2,586225,0.0
2,539902,0.0
2,614242,0.0
2,609959,0.0
2,552784,0.0
2,612217,0.0
2,590743,0.0
2,518031,0.0
2,614702,0.0
2,601174,0.0
2,584911,0.0
2,608874,0.0
2,598738,0.0
2,596465,0.0
2,535215,0.0
2,605915,0.0
2,592831,0.0
2,586985,0.0
2,591481,0.0
2,597048,0.0
2,606399,0.0
2,518043,0.0
2,519545,0.0
2,609004,0.0
2,615470,0.0
2,574604,0.0
2,611202,0.0
2,591433,0.0
2,593952,0.0
2,614298,0.0
2,597127,0.0
2,580475,0.0
2,601380,0.0
2,551201,0.0
2,593034,0.0
2,607774,0.0
2,556724,0.0
2,585510,0.0
2,552537,0.0
2,609020,0.0
2,604015,0.0
2,614805,0.0
2,580593,0.0
2,596043,0.0
2,602171,0.0
2,584751,0.0
2,572618,0.0
2,575602,0.0
2,609320,0.0
2,614965,0.0
2,530972,0.0
2,597995,0.0
2,597353,0.0
2,593391,0.0
2,507221,0.0
2,597108,0.0
2,606286,0.0
2,597018,0.0
2,590749,0.0
2,571789,0.0
2,566081,0.0
2,566187,0.0
2,606009,0.0
2,580340,0.0
2,600977,0.0
2,582556,0.0
2,611574,0.0
2,611338,0.0
2,594198,0.0
2,608608,0.0
2,588868,0.0
2,600898,0.0
2,604602,0.0
2,590802,0.0
2,591443,0.0
2,604766,0.0
2,594361,0.0
2,607197,0.0
2,612964,0.0
2,607950,0.0
2,527789,0.0
2,598921,0.0
2,588770,0.0
2,593101,0.0
2,571434,0.0
2,542219,0.0
2,523879,0.0
2,582827,0.0
2,566997,0.0
2,614502,0.0
2,583650,0.0
2,572062,0.0
2,604966,0.0
2,609862,0.0
2,601831,0.0
2,602124,0.0
2,601729,0.0
2,582574,0.0
2,611371,0.0
2,608967,0.0
2,596862,0.0
2,614914,0.0
2,563445,0.0
2,601007,0.0
2,574628,0.0
2,613292,0.0
2,602135,0.0
2,581048,0.0
2,570748,0.0
2,582515,0.0
2,564696,0.0
2,595615,0.0
2,576181,0.0
2,596617,0.0
2,582987,0.0
2,612414,0.0
2,600367,0.0
2,597129,0.0
2,605356,0.0
2,591274,0.0
2,602813,0.0
2,571834,0.0
2,587594,0.0
2,588933,0.0
2,605101,0.0
2,612101,0.0
2,612512,0.0
2,589793,0.0
2,590597,0.0
2,615539,0.0
2,611339,0.0
2,602817,0.0
2,614012,0.0
2,572831,0.0
2,608332,0.0
2,597535,0.0
2,606388,0.0
2,590360,0.0
2,583921,0.0
2,567207,0.0
2,589411,0.0
2,556484,0.0
2,611623,0.0
2,552517,0.0
2,573663,0.0
2,604317,0.0
2,585949,0.0
2,589781,0.0
2,601628,0.0
2,580545,0.0
2,613773,0.0
2,611714,0.0
2,564129,0.0
2,615100,0.0
2,611370,0.0
2,607684,0.0
2,607505,0.0
2,612026,0.0
2,614458,0.0
2,588779,0.0
2,554238,0.0
2,597651,0.0
2,611373,0.0
2,613045,0.0
2,596149,0.0
2,570249,0.0
2,611871,0.0
2,601621,0.0
2,603913,0.0
2,604539,0.0
2,593758,0.0
2,591147,0.0
2,610638,0.0
2,598059,0.0
2,585626,0.0
2,604650,0.0
2,600372,0.0
2,592973,0.0
2,584837,0.0
2,608635,0.0
2,601485,0.0
2,597466,0.0
2,528462,0.0
2,606852,0.0
2,588835,0.0
2,615623,0.0
2,609208,0.0
2,593801,0.0
2,614019,0.0
2,607660,0.0
2,602920,0.0
2,605968,0.0
2,614022,0.0
2,582606,0.0
2,602068,0.0
2,589132,0.0
2,590334,0.0
2,592904,0.0
2,601504,0.0
2,582748,0.0
2,596768,0.0
2,555559,0.0
2,607104,0.0
2,608324,0.0
2,589476,0.0
2,580808,0.0
2,563575,0.0
2,558327,0.0
2,607986,0.0
2,590652,0.0
2,609643,0.0
2,589012,0.0
2,553898,0.0
2,603802,0.0
2,602387,0.0
2,552473,0.0
2,594479,0.0
2,590309,0.0
2,582865,0.0
2,611036,0.0
2,589982,0.0
2,610530,0.0
2,593811,0.0
2,527788,0.0
2,596545,0.0
2,590819,0.0
2,526359,0.0
2,612417,0.0
2,538106,0.0
2,541010,0.0
2,585157,0.0
2,589024,0.0
2,599670,0.0
2,603992,0.0
2,584041,0.0
2,527756,0.0
2,599983,0.0
2,574161,0.0
2,605084,0.0
2,583124,0.0
2,569696,0.0
2,612361,0.0
2,599291,0.0
2,576583,0.0
2,600475,0.0
2,597171,0.0
2,568631,0.0
2,602875,0.0
2,588825,0.0
2,612051,0.0
2,596610,0.0
2,538242,0.0
2,609868,0.0
2,601045,0.0
2,551036,0.0
2,511310,0.0
2,615553,0.0
2,595623,0.0
2,607256,0.0
2,555920,0.0
2,611025,0.0
2,613254,0.0
2,615371,0.0
2,598539,0.0
2,582841,0.0
2,561606,0.0
2,612971,0.0
2,608193,0.0
2,527818,0.0
2,608848,0.0
2,563841,0.0
2,596314,0.0
2,610023,0.0
2,583657,0.0
2,585762,0.0
2,602556,0.0
2,556399,0.0
2,599752,0.0
2,606478,0.0
2,580330,0.0
2,577355,0.0
2,613012,0.0
2,611627,0.0
2,612424,0.0
2,601911,0.0
2,515337,0.0
2,600787,0.0
2,605234,0.0
2,606299,0.0
2,609693,0.0
2,552861,0.0
2,558534,0.0
2,587940,0.0
2,593029,0.0
2,552238,0.0
2,567045,0.0
2,606438,0.0
2,605192,0.0
2,614261,0.0
2,606729,0.0
2,591143,0.0
2,580902,0.0
2,612938,0.0
2,585882,0.0
2,615427,0.0
2,608845,0.0
2,588951,0.0
2,596859,0.0
2,595626,0.0
2,610150,0.0
2,599928,0.0
2,569777,0.0
2,543733,0.0
2,539196,0.0
2,583768,0.0
2,573822,0.0
2,595581,0.0
2,602918,0.0
2,565609,0.0
2,612398,0.0
2,611332,0.0
2,611881,0.0
2,599225,0.0
2,590657,0.0
2,611243,0.0
2,582558,0.0
2,604384,0.0
2,613690,0.0
2,602521,0.0
2,608935,0.0
2,607686,0.0
2,527762,0.0
2,590401,0.0
2,526214,0.0
2,601129,0.0
2,599757,0.0
2,599479,0.0
2,600848,0.0
2,590813,0.0
2,606838,0.0
2,542780,0.0
2,606060,0.0
2,608127,0.0
2,612254,0.0
2,612966,0.0
2,596485,0.0
2,586403,0.0
2,584979,0.0
2,588004,0.0
2,612846,0.0
2,608934,0.0
2,577826,0.0
2,592461,0.0
2,608065,0.0
2,590153,0.0
2,537438,0.0
2,594649,0.0
2,583606,0.0
2,602532,0.0
2,577323,0.0
2,576359,0.0
2,585875,0.0
2,613668,0.0
2,596780,0.0
2,590912,0.0
2,593052,0.0
2,608847,0.0
2,611754,0.0
2,604336,0.0
2,590072,0.0
2,604028,0.0
2,594084,0.0
2,607317,0.0
2,609318,0.0
2,604118,0.0
2,597303,0.0
2,562438,0.0
2,602306,0.0
2,593610,0.0
2,613011,0.0
2,596766,0.0
2,548063,0.0
2,543938,0.0
2,602919,0.0
2,552231,0.0
2,564082,0.0
2,551093,0.0
2,588716,0.0
2,577987,0.0
2,605029,0.0
2,577984,0.0
2,607149,0.0
2,588471,0.0
2,588930,0.0
2,586099,0.0
2,611372,0.0
2,615378,0.0
2,561006,0.0
2,606921,0.0
2,596411,0.0
2,588314,0.0
2,507554,0.0
2,608132,0.0
2,581727,0.0
2,612834,0.0
2,530883,0.0
2,595477,0.0
2,587537,0.0
2,586104,0.0
2,605774,0.0
2,596407,0.0
2,578286,0.0
2,610627,0.0
2,560933,0.0
2,591524,0.0
2,608924,0.0
2,565725,0.0
2,604892,0.0
2,580455,0.0
2,590815,0.0
2,588923,0.0
2,561509,0.0
2,600365,0.0
2,544512,0.0
2,612728,0.0
2,517903,0.0
2,601144,0.0
2,609163,0.0
2,600789,0.0
2,596473,0.0
2,610261,0.0
2,606642,0.0
2,607208,0.0
2,596483,0.0
2,589906,0.0
2,613778,0.0
2,599185,0.0
2,613562,0.0
2,585778,0.0
2,600543,0.0
2,557727,0.0
2,607678,0.0
2,615193,0.0
2,607103,0.0
2,606855,0.0
2,603446,0.0
2,536680,0.0
2,600621,0.0
2,597124,0.0
2,603423,0.0
2,591203,0.0
2,576736,0.0
2,544495,0.0
2,611748,0.0
2,612753,0.0
2,590202,0.0
2,469953,0.0
2,601666,0.0
2,570413,0.0
2,608938,0.0
2,533285,0.0
2,508616,0.0
2,594008,0.0
2,607894,0.0
2,605251,0.0
2,610152,0.0
2,593810,0.0
2,525196,0.0
2,590725,0.0
2,537794,0.0
2,610681,0.0
2,545409,0.0
2,569483,0.0
2,596481,0.0
2,596172,0.0
2,556917,0.0
2,602314,0.0
2,603825,0.0
2,600854,0.0
2,603406,0.0
2,561649,0.0
2,601032,0.0
2,614601,0.0
2,608458,0.0
2,613333,0.0
2,605252,0.0
2,513478,0.0
2,541587,0.0
2,540780,0.0
2,604725,0.0
2,607269,0.0
2,574180,0.0
2,544509,0.0
2,584107,0.0
2,591171,0.0
2,610810,0.0
2,605231,0.0
2,592239,0.0
2,602435,0.0
2,550123,0.0
2,533056,0.0
2,614289,0.0
2,607101,0.0
2,605742,0.0
2,590339,0.0
2,589614,0.0
2,612925,0.0
2,601377,0.0
2,518341,0.0
2,584075,0.0
2,589254,0.0
2,550309,0.0
2,606330,0.0
2,614047,0.0
2,591914,0.0
2,607107,0.0
2,610207,0.0
2,602881,0.0
2,589711,0.0
2,595609,0.0
2,545830,0.0
2,589851,0.0
2,607113,0.0
2,582631,0.0
2,605130,0.0
2,582843,0.0
2,598538,0.0
2,606903,0.0
2,584561,0.0
2,552763,0.0
2,532415,0.0
2,605247,0.0
2,588928,0.0
2,594995,0.0
2,534244,0.0
2,606443,0.0
2,591086,0.0
2,540305,0.0
2,580556,0.0
2,607118,0.0
2,612990,0.0
2,578607,0.0
2,552512,0.0
2,611415,0.0
2,615682,0.0
2,577114,0.0
2,610659,0.0
2,610918,0.0
2,597253,0.0
2,580401,0.0
2,570924,0.0
2,598100,0.0
2,606458,0.0
2,595218,0.0
2,526450,0.0
2,527821,0.0
2,525425,0.0
2,603609,0.0
2,595145,0.0
2,538207,0.0
2,611422,0.0
2,571568,0.0
2,611267,0.0
2,598337,0.0
2,608921,0.0
2,615058,0.0
2,605994,0.0
2,603208,0.0
2,606475,0.0
2,596429,0.0
2,544209,0.0
2,584085,0.0
2,586706,0.0
2,534939,0.0
2,604611,0.0
2,590253,0.0
2,587616,0.0
2,481622,0.0
2,583976,0.0
2,545490,0.0
2,599262,0.0
2,590932,0.0
2,512652,0.0
2,611139,0.0
2,604591,0.0
2,610302,0.0
2,588369,0.0
2,580562,0.0
2,609946,0.0
2,556745,0.0
2,595911,0.0
2,590826,0.0
2,569839,0.0
2,602060,0.0
2,597147,0.0
2,503612,0.0
2,588726,0.0
2,597176,0.0
2,608126,0.0
2,540307,0.0
2,579591,0.0
2,578117,0.0
2,597684,0.0
2,612906,0.0
2,614453,0.0
2,583656,0.0
2,608029,0.0
2,614108,0.0
2,608824,0.0
2,600974,0.0
2,583965,0.0
2,615040,0.0
2,595902,0.0
2,595784,0.0
2,596834,0.0
2,596147,0.0
2,590642,0.0
2,611720,0.0
2,612093,0.0
2,597592,0.0
2,593778,0.0
2,599952,0.0
2,604749,0.0
2,564049,0.0
2,511643,0.0
2,607062,0.0
2,601576,0.0
2,597890,0.0
2,587588,0.0
2,590074,0.0
2,589884,0.0
2,598334,0.0
2,567427,0.0
2,563390,0.0
2,571146,0.0
2,588037,0.0
2,612693,0.0
2,611021,0.0
2,542218,0.0
2,590922,0.0
2,598842,0.0
2,612172,0.0
2,556534,0.0
2,608055,0.0
2,606691,0.0
2,576852,0.0
2,509756,0.0
2,603277,0.0
2,606645,0.0
2,613617,0.0
2,603435,0.0
2,606266,0.0
2,608792,0.0
2,615950,0.0
2,594403,0.0
2,594935,0.0
2,573208,0.0
2,612307,0.0
2,582395,0.0
2,601586,0.0
2,550030,0.0
2,601774,0.0
2,544503,0.0
2,589310,0.0
2,594043,0.0
2,527781,0.0
2,605901,0.0
2,611197,0.0
2,605826,0.0
2,580960,0.0
2,614456,0.0
2,593755,0.0
2,532560,0.0
2,540541,0.0
2,596822,0.0
2,610959,0.0
2,600579,0.0
2,601607,0.0
2,609289,0.0
2,599852,0.0
2,593524,0.0
2,554300,0.0
2,614440,0.0
2,484977,0.0
2,590663,0.0
2,606332,0.0
2,561002,0.0
2,605837,0.0
2,543344,0.0
2,582218,0.0
2,595897,0.0
2,582062,0.0
2,559799,0.0
2,536347,0.0
2,594460,0.0
2,580833,0.0
2,571552,0.0
2,552802,0.0
2,604829,0.0
2,607228,0.0
2,614217,0.0
2,596319,0.0
2,596699,0.0
2,554813,0.0
2,593617,0.0
2,592820,0.0
2,599970,0.0
2,490693,0.0
2,585209,0.0
2,616035,0.0
2,601827,0.0
2,584194,0.0
2,595381,0.0
2,581069,0.0
2,551418,0.0
2,570538,0.0
2,609817,0.0
2,564375,0.0
2,604463,0.0
2,591917,0.0
2,612575,0.0
2,588852,0.0
2,603403,0.0
2,578479,0.0
2,594208,0.0
2,597098,0.0
2,588842,0.0
2,577145,0.0
2,589643,0.0
2,601140,0.0
2,597012,0.0
2,587281,0.0
2,599053,0.0
2,598906,0.0
2,599799,0.0
2,596565,0.0
2,610509,0.0
2,606372,0.0
2,597375,0.0
2,593916,0.0
2,584485,0.0
2,589903,0.0
2,582502,0.0
2,586966,0.0
2,580269,0.0
2,595914,0.0
2,585466,0.0
2,535558,0.0
2,584049,0.0
2,573120,0.0
2,589299,0.0
2,615734,0.0
2,614761,0.0
2,596861,0.0
2,608867,0.0
2,586952,0.0
2,596707,0.0
2,596184,0.0
2,614001,0.0
2,602055,0.0
2,616040,0.0
2,601012,0.0
2,602480,0.0
2,611204,0.0
2,595772,0.0
2,590723,0.0
2,567132,0.0
2,591321,0.0
2,602078,0.0
2,596691,0.0
2,595525,0.0
2,540271,0.0
2,541940,0.0
2,606745,0.0
2,607488,0.0
2,595380,0.0
2,580368,0.0
2,592252,0.0
2,607694,0.0
2,596447,0.0
2,612208,0.0
2,550419,0.0
2,596847,0.0
2,593812,0.0
2,560698,0.0
2,595518,0.0
2,592020,0.0
2,612061,0.0
2,534769,0.0
2,613495,0.0
2,605730,0.0
2,579997,0.0
2,539017,0.0
2,483154,0.0
2,573254,0.0
2,556406,0.0
2,595568,0.0
2,608146,0.0
2,593633,0.0
2,598004,0.0
2,609909,0.0
2,571844,0.0
2,607657,0.0
2,614249,0.0
2,582804,0.0
2,586358,0.0
2,615515,0.0
2,606013,0.0
2,611234,0.0
2,592877,0.0
2,594376,0.0
2,605513,0.0
2,557246,0.0
2,607922,0.0
2,594490,0.0
2,596563,0.0
2,590712,0.0
2,605292,0.0
2,602126,0.0
2,595767,0.0
2,604216,0.0
2,527894,0.0
2,536237,0.0
2,613492,0.0
2,606508,0.0
2,590088,0.0
2,593467,0.0
2,590739,0.0
2,589244,0.0
2,540243,0.0
2,586463,0.0
2,601970,0.0
2,555585,0.0
2,607679,0.0
2,550947,0.0
2,538084,0.0
2,539018,0.0
2,590624,0.0
2,607489,0.0
2,601128,0.0
2,582618,0.0
2,613237,0.0
2,572938,0.0
2,595458,0.0
2,599659,0.0
2,540482,0.0
2,608726,0.0
2,615004,0.0
2,539031,0.0
2,580478,0.0
2,588031,0.0
2,596711,0.0
2,604238,0.0
2,611240,0.0
2,614196,0.0
2,590008,0.0
2,613464,0.0
2,610925,0.0
2,573850,0.0
2,601086,0.0
2,527793,0.0
2,601127,0.0
2,614869,0.0
2,608939,0.0
2,604403,0.0
2,483286,0.0
2,603556,0.0
2,588705,0.0
2,604977,0.0
2,577992,0.0
2,561600,0.0
2,590075,0.0
2,587519,0.0
2,611998,0.0
2,602877,0.0
2,597746,0.0
2,580751,0.0
2,587413,0.0
2,545587,0.0
2,595770,0.0
2,615519,0.0
2,605289,0.0
2,611725,0.0
2,563868,0.0
2,536833,0.0
2,571436,0.0
2,563522,0.0
2,601111,0.0
2,556566,0.0
2,545811,0.0
2,546705,0.0
2,601855,0.0
2,527430,0.0
2,587838,0.0
2,607861,0.0
2,559914,0.0
2,611076,0.0
2,595183,0.0
2,574276,0.0
2,561643,0.0
2,595353,0.0
2,558824,0.0
2,526598,0.0
2,530408,0.0
2,585187,0.0
2,509867,0.0
2,527829,0.0
2,533493,0.0
2,589180,0.0
2,601930,0.0
2,533332,0.0
2,539147,0.0
2,560524,0.0
2,601088,0.0
2,613561,0.0
2,587003,0.0
2,609378,0.0
2,607066,0.0
2,574968,0.0
2,611557,0.0
2,600649,0.0
2,573113,0.0
2,586321,0.0
2,612949,0.0
2,577370,0.0
2,598690,0.0
2,609738,0.0
2,608319,0.0
2,615540,0.0
2,527831,0.0
2,567454,0.0
2,614769,0.0
2,609301,0.0
2,592073,0.0
2,589308,0.0
2,608875,0.0
2,594161,0.0
2,514313,0.0
2,592803,0.0
2,596472,0.0
2,613663,0.0
2,602874,0.0
2,611060,0.0
2,539278,0.0
2,608339,0.0
2,570680,0.0
2,539059,0.0
2,586133,0.0
2,579148,0.0
2,614219,0.0
2,595090,0.0
2,571149,0.0
2,614523,0.0
2,603391,0.0
2,599196,0.0
2,596750,0.0
2,573786,0.0
2,589927,0.0
2,605823,0.0
2,599230,0.0
2,596748,0.0
2,579416,0.0
2,568888,0.0
2,614254,0.0
2,603620,0.0
2,599819,0.0
2,615120,0.0
2,588019,0.0
2,591927,0.0
2,589026,0.0
2,597944,0.0
2,572053,0.0
2,598542,0.0
2,601727,0.0
2,604545,0.0
2,606843,0.0
2,599553,0.0
2,535008,0.0
2,611174,0.0
2,582699,0.0
2,605984,0.0
2,606169,0.0
2,564547,0.0
2,599472,0.0
2,591592,0.0
2,551356,0.0
2,601104,0.0
2,608849,0.0
2,597676,0.0
2,608325,0.0
2,585490,0.0
2,568087,0.0
2,613936,0.0
2,600979,0.0
2,597919,0.0
2,572240,0.0
2,606433,0.0
2,603806,0.0
2,583108,0.0
2,533824,0.0
2,612023,0.0
2,599760,0.0
2,560441,0.0
2,589235,0.0
2,605341,0.0
2,596585,0.0
2,613494,0.0
2,567184,0.0
2,597107,0.0
2,590501,0.0
